label,source,target
,"会 议 指 出 , 明 年 经 济 工 作 的 大 政 方 针 、 目 标 任 务 已 经 明 确 , 关 键 在 于 转 变 作 风 、 抓 好 落 实 。 要 以 开 展 党 的 群 众 路 线 教 育 实 践 活 动 为 契 机 , 紧 紧 围 绕 为 民 务 实 清 廉 , 进 一 步 转 作 风 、 接 地 气 , 重 实 干 、 求 实 效 , 勇 负 责 、 敢 担 当 , 扎 扎 实 实 推 进 各 项 工 作 , 确 保 全 面 完 成 既 定 目 标 任 务 。 一 要 强 化 爱 民 为 民 意 识 。 要 树 牢 服 务 群 众 的 观 念 , 用 好 服 务 群 众 的 载 体 , 健 全 服 务 群 众 的 机 制 , 坚 决 反 对 任 何 形 式 的 政 绩 工 程 、 形 象 工 程 、 面 子 工 程 , 推 动 改 进 工 作 作 风 、 密 切 联 系 群 众 制 度 化 、 规 范 化 、 常 态 化 。 二 要 大 兴 求 真 务 实 之 风 。 要 增 强 务 求 实 效 的 意 识 , 大 力 倡 导 求 真 务 实 、 真 抓 实 干 的 良 好 风 气 , 大 力 弘 扬 “ 老 西 藏 精 神 ” ; 要 完 善 真 抓 实 干 的 措 施 , 只 争 朝 夕 、 雷 厉 风 行 , 锲 而 不 舍 、 一 抓 到 底 ; 要 严 格 执 行 坚 守 岗 位 制 度 , 既 要 关 心 关 爱 干 部 、 认 真 落 实 好 干 部 轮 休 各 项 规 定 , 又 要 严 格 要 求 、 加 强 对 干 部 的 日 常 管 理 和 在 岗 履 职 情 况 的 监 督 检 查 , 确 保 重 要 时 段 、 重 要 节 点 的 干 部 在 岗 率 。 三 要 保 持 清 正 廉 洁 形 象 。 要 严 格 执 行 中 央 “ 八 项 规 定 ” 和 《 党 政 机 关 厉 行 节 约 反 对 浪 费 条 例 》 , 落 实 自 治 区 “ 约 法 十 章 ” 和 “ 九 项 要 求 ” , 厉 行 勤 俭 节 约 , 严 格 廉 洁 自 律 , 严 肃 查 处 违 法 违 纪 行 为 , 坚 持 西 藏 在 反 腐 败 问 题 上 没 有 任 何 特 殊 性 , 坚 持 “ 老 虎 ” 、 “ 苍 蝇 ” 一 起 打 , 坚 持 有 腐 必 反 、 有 贪 必 肃 、 违 规 必 究 。
","O O O O O B_T I_T O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_LOC I_LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_LOC I_LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"
,"会 议 指 出 , 贯 彻 落 实 好 这 次 会 议 精 神 , 必 须 进 一 步 统 一 思 想 。 要 深 入 贯 彻 落 实 党 的 十 八 届 三 中 全 会 、 中 央 经 济 工 作 会 议 精 神 , 深 入 贯 彻 落 实 习 近 平 总 书 记 系 列 重 要 讲 话 精 神 、 特 别 是 “ 治 国 必 治 边 、 治 边 先 稳 藏 ” 的 重 要 战 略 思 想 , 深 入 贯 彻 落 实 区 党 委 八 届 五 次 全 委 会 、 全 区 经 济 工 作 会 议 精 神 , 关 键 是 要 真 正 吃 透 会 议 提 出 的 一 系 列 新 思 想 、 新 举 措 、 新 要 求 , 内 化 于 心 、 外 化 于 行 , 转 化 为 干 事 创 业 的 思 想 共 识 和 自 觉 行 动 。 必 须 进 一 步 强 化 措 施 , 要 民 生 先 动 , 充 分 体 现 保 障 改 善 民 生 这 一 “ 落 脚 点 ” , 让 发 展 的 成 果 、 改 革 的 红 利 惠 及 全 区 各 族 群 众 ; 市 场 推 动 , 扭 住 深 化 改 革 开 放 这 一 “ 总 开 关 ” , 着 力 推 进 市 场 化 改 革 , 推 动 西 藏 经 济 北 上 、 南 下 、 东 进 拓 展 , 进 一 步 加 大 招 商 引 资 力 度 ; 项 目 带 动 , 破 解 基 础 设 施 这 一 “ 瓶 颈 ” , 确 保 “ 十 二 五 ” 规 划 内 尚 未 开 工 项 目 全 部 落 地 ; 金 融 撬 动 , 发 挥 资 金 杠 杆 作 用 , 用 足 、 用 活 、 用 好 中 央 赋 予 我 区 的 特 殊 优 惠 金 融 政 策 , 发 展 多 层 次 资 本 市 场 , 加 快 担 保 体 系 建 设 ; 创 新 驱 动 , 提 升 持 续 发 展 内 生 动 力 , 进 一 步 解 放 思 想 , 破 除 惯 性 思 维 , 加 快 农 牧 业 经 营 方 式 转 变 , 不 断 发 展 壮 大 特 色 优 势 产 业 ; 环 境 促 动 , 着 力 改 善 经 济 发 展 条 件 , 坚 决 维 护 和 谐 稳 定 的 社 会 环 境 , 保 护 和 建 设 良 好 的 生 态 环 境 , 建 设 高 效 宽 松 的 政 务 环 境 。 必 须 做 好 今 冬 明 春 工 作 , 各 地 各 部 门 要 统 筹 安 排 好 当 前 各 项 工 作 , 迅 速 传 达 学 习 会 议 精 神 , 努 力 形 成 抓 落 实 的 合 力 , 抓 好 今 冬 明 春 农 牧 业 生 产 , 抓 好 安 全 生 产 , 做 好 敏 感 节 点 维 稳 工 作 , 做 好 节 日 期 间 服 务 保 障 , 为 明 年 工 作 起 好 步 、 开 好 局 、 打 好 基 础 。
","O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_PER I_PER I_PER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_LOC I_LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_T I_T O O O O O O O O O O O O O O O O B_T I_T O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_T I_T O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_T I_T O O O O O O O O O O O O O O O
"
,"会 议 号 召 , 让 我 们 紧 密 地 团 结 在 以 习 近 平 同 志 为 总 书 记 的 党 中 央 周 围 , 高 举 中 国 特 色 社 会 主 义 伟 大 旗 帜 , 以 邓 小 平 理 论 、 “ 三 个 代 表 ” 重 要 思 想 、 科 学 发 展 观 为 指 导 , 认 真 贯 彻 落 实 十 八 届 三 中 全 会 和 中 央 经 济 工 作 会 议 精 神 , 贯 彻 落 实 习 近 平 总 书 记 系 列 重 要 讲 话 精 神 , 按 照 自 治 区 党 委 、 政 府 的 部 署 要 求 , 统 一 思 想 、 振 奋 精 神 , 开 拓 创 新 、 扎 实 工 作 , 全 面 完 成 明 年 各 项 目 标 任 务 , 奋 力 推 进 跨 越 式 发 展 和 长 治 久 安 , 为 建 设 富 裕 和 谐 幸 福 法 治 文 明 美 丽 西 藏 而 努 力 奋 斗 !
","O O O O O O O O O O O O O O O B_PER I_PER I_PER O O O O O O O B_ORG I_ORG I_ORG O O O O O B_LOC I_LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_PER I_PER I_PER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_T I_T O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_LOC I_LOC O O O O O O
"
,"[ 自 治 区 人 大 、 政 府 、 政 协 省 级 领 导 同 志 , 自 治 区 高 级 人 民 法 院 院 长 、 自 治 区 人 民 检 察 院 检 察 长 , 西 藏 军 区 、 武 警 西 藏 总 队 、 西 藏 公 安 边 防 总 队 、 西 藏 公 安 消 防 总 队 主 官 出 席 会 议 。 ( 石 磊 肖 涛 )
","O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_LOC I_LOC O O O O O B_LOC I_LOC O O O B_LOC I_LOC O O O O O O O B_LOC I_LOC O O O O O O O O O O O O O O B_PER I_PER I_PER I_PER O
"
,"新 华 社 拉 萨 1 2 月 3 1 日 电 ( 记 者 秦 亚 洲 王 军 ) 记 者 3 1 日 从 正 在 召 开 的 西 藏 经 济 工 作 会 议 上 获 悉 , 2 0 1 3 年 西 藏 全 区 生 产 总 值 预 计 达 到 8 0 2 亿 元 , 同 比 增 长 1 2 . 5 % 。
","B_ORG I_ORG I_ORG I_LOC I_LOC I_T I_T I_T I_T I_T I_T O O O O B_PER I_PER I_PER I_PER I_PER O O O B_T I_T I_T O O O O O O B_LOC I_LOC O O O O O O O O O O B_T I_T I_T I_T I_T I_LOC I_LOC O O O O O O O O O O O O O O O O O O O O O O O O O O
"
,"近 年 来 , 在 中 央 的 关 心 和 全 国 人 民 的 大 力 支 援 下 , 西 藏 经 济 社 会 实 现 跨 越 式 发 展 , 经 济 总 量 持 续 迈 上 新 台 阶 。 2 0 0 9 年 西 藏 全 区 生 产 总 值 首 次 突 破 4 0 0 亿 大 关 , 2 0 1 0 年 达 5 0 7 亿 元 , 2 0 1 1 年 达 6 0 5 亿 元 , 2 0 1 2 年 为 7 0 1 亿 元 , 2 0 1 3 年 预 计 为 8 0 2 亿 元 , 连 续 第 五 年 实 现 百 亿 级 增 长 。
","O O O O O O O O O O O O O O O O O O O O O O B_LOC I_LOC O O O O O O O O O O O O O O O O O O O O O O O O B_T I_T I_T I_T I_T I_LOC I_LOC O O O O O O O O O O O O O O O O O B_T I_T I_T I_T I_T O O O O O O O B_T I_T I_T I_T I_T O O O O O O O B_T I_T I_T I_T I_T O O O O O O O B_T I_T I_T I_T I_T O O O O O O O O O O O B_T I_T I_T O O O O O O O O
"
,"[ 西 藏 自 治 区 党 委 书 记 陈 全 国 说 : “ 2 0 1 3 年 西 藏 坚 持 稳 增 长 、 调 结 构 、 促 改 革 、 惠 民 生 , 全 区 经 济 实 现 了 有 质 量 有 效 益 、 又 好 又 快 发 展 。 ”
","B_LOC I_LOC I_LOC I_LOC I_LOC I_LOC O O O O O O O O O O B_T I_T I_T I_T I_T I_LOC I_LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"
,"据 了 解 , 预 计 今 年 西 藏 第 一 、 二 、 三 产 业 增 加 值 分 别 达 到 8 6 . 4 4 亿 元 、 2 8 7 . 2 3 亿 元 和 4 2 8 . 3 3 亿 元 , 分 别 增 长 3 . 4 % 、 1 8 . 9 % 和 1 0 . 6 % , 三 大 产 业 比 重 为 1 0 . 8 : 3 5 . 8 : 5 3 . 4 , 第 三 产 业 规 模 超 过 一 、 二 产 业 , 占 半 壁 江 山 。 此 外 , 固 定 资 产 投 资 完 成 9 1 0 亿 元 , 增 长 2 8 % , 社 会 消 费 品 零 售 总 额 达 2 8 9 亿 元 、 增 长 1 6 % , 旅 游 人 次 达 1 3 0 0 万 左 右 、 增 长 2 2 . 8 % 。
","O O O O O O B_T I_T I_LOC I_LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"
,"与 此 同 时 , 2 0 1 3 年 西 藏 经 济 增 长 的 质 量 也 得 到 提 高 , 实 现 了 速 度 、 效 益 同 步 提 升 。 预 计 税 收 完 成 1 4 0 亿 元 , 公 共 财 政 预 算 收 入 完 成 9 5 亿 元 、 增 长 1 0 % , 农 牧 民 人 均 纯 收 入 达 6 5 2 0 元 、 增 长 1 4 % , 城 镇 居 民 人 均 可 支 配 收 入 达 2 0 1 9 2 元 、 增 长 1 1 % 。 年 末 各 项 贷 款 余 额 突 破 1 0 0 0 亿 元 。
","O O O O O B_T I_T I_T I_T I_T I_LOC I_LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_T I_T O O O O O O O O O O O O O O O
"
,"“ 成 绩 来 之 不 易 , 应 当 充 分 肯 定 。 ” 陈 全 国 在 肯 定 成 绩 的 同 时 也 指 出 , 西 藏 的 工 作 作 风 需 要 进 一 步 改 进 , 发 展 环 境 需 要 进 一 步 优 化 , 基 础 设 施 需 要 进 一 步 加 强 , 产 业 发 展 水 平 需 要 进 一 步 提 升 。
","O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_LOC I_LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"
,"在 部 署 2 0 1 4 年 西 藏 经 济 发 展 目 标 时 , 此 次 会 议 所 提 出 经 济 指 标 、 项 目 数 与 往 年 有 所 不 同 。 除 了 地 区 生 产 总 值 、 地 方 财 政 收 入 、 固 定 资 产 投 资 、 社 会 消 费 品 零 售 总 额 、 城 镇 居 民 人 均 可 支 配 收 入 和 农 牧 民 人 均 纯 收 入 等 传 统 指 标 外 , 还 提 出 要 做 好 深 化 改 革 开 放 、 扩 大 开 放 局 面 、 加 强 基 础 设 施 、 大 力 保 障 改 善 民 生 等 8 个 方 面 的 工 作 。 ( 完 )
","O O O B_T I_T I_T I_T I_T I_LOC I_LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"
,"中 新 社 拉 萨 1 2 月 3 1 日 电 ( 记 者 白 少 波 ) 西 藏 自 治 区 官 方 3 1 日 在 拉 萨 披 露 , 西 藏 2 0 1 3 年 预 计 实 现 地 区 生 产 总 值 8 0 2 亿 元 人 民 币 , 同 比 增 长 1 2 . 5 % , 并 预 期 2 0 1 4 年 仍 将 保 持 1 2 % 的 增 速 。
","B_ORG I_ORG I_ORG I_LOC I_LOC I_T I_T I_T I_T I_T I_T O O O O B_PER I_PER I_PER O B_LOC I_LOC I_LOC I_LOC I_LOC O O B_T I_T I_T O B_LOC I_LOC O O O B_LOC I_LOC I_T I_T I_T I_T I_T O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_T I_T I_T I_T I_T O O O O O O O O O O O
"
,"自 1 9 9 4 年 至 今 , 西 藏 经 济 已 连 续 2 0 年 保 持 两 位 数 增 长 。 中 共 西 藏 自 治 区 委 员 会 书 记 陈 全 国 在 此 间 会 议 上 表 示 , 之 所 以 将 2 0 1 4 年 地 区 生 产 总 值 预 期 增 速 保 持 在 1 2 % , 主 要 基 于 西 藏 经 济 总 量 小 、 发 展 基 数 低 , 到 2 0 2 0 年 全 面 建 成 小 康 社 会 的 任 务 还 很 重 , 尽 管 与 内 地 相 比 发 展 起 步 晚 , 但 潜 力 还 很 大 等 多 重 考 量 。
","O B_T I_T I_T I_T I_T O O O B_LOC I_LOC O O O O O B_T I_T I_T O O O O O O O O O O B_LOC I_LOC I_LOC I_LOC I_LOC O O O O O O O O O O O O O O O O O O O O O B_T I_T I_T I_T I_T O O O O O O O O O O O O O O O O O O O O O B_LOC I_LOC O O O O O O O O O O O O O B_T I_T I_T I_T I_T O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"
,"“ 不 以 牺 牲 环 境 为 代 价 ” , 陈 全 国 强 调 , 要 在 这 一 前 提 下 , 实 现 有 效 益 的 发 展 , 绿 色 的 发 展 , 可 持 续 的 发 展 。
","O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"
,"谈 及 2 0 1 3 年 经 济 社 会 发 展 , 陈 全 国 介 绍 称 , 本 年 度 西 藏 实 现 了 有 质 量 有 效 益 、 又 好 又 快 发 展 。 他 用 9 个 关 键 词 总 结 一 年 经 济 运 行 特 点 , 分 别 为 , “ 快 、 高 、 优 、 大 、 强 、 新 、 惠 、 好 、 稳 ” 。
","O O B_T I_T I_T I_T I_T O O O O O O O O O O O O O O O O O B_LOC I_LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"
,"“ 快 ” 字 当 头 的 同 时 , 西 藏 还 注 重 提 高 经 济 增 长 质 量 , 优 化 经 济 结 构 。 官 方 数 字 显 示 , 2 0 1 3 年 西 藏 预 计 完 成 税 收 1 4 0 亿 元 , 农 牧 民 人 均 纯 收 入 6 5 2 0 元 、 城 镇 居 民 人 均 可 支 配 收 入 2 0 1 9 2 元 , 均 保 持 两 位 数 增 长 。 第 三 产 业 规 模 超 过 一 、 二 产 业 , 占 半 壁 江 山 。
","O O O O O O O O O O B_LOC I_LOC O O O O O O O O O O O O O O O O O O O O O O O O O O B_T I_T I_T I_T I_T I_LOC I_LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"
,"据 陈 全 国 介 绍 , 2 0 1 3 年 西 藏 基 础 设 施 建 设 力 度 较 大 , 第 十 二 个 五 年 规 划 确 定 的 2 2 6 个 项 目 开 工 1 8 8 个 , 开 工 率 超 过 八 成 , 落 实 投 资 超 过 1 0 0 0 亿 元 。 他 同 时 认 为 , 西 藏 改 革 开 放 的 动 力 增 强 , 对 外 贸 易 稳 步 发 展 , 实 现 进 出 口 总 额 3 0 亿 美 元 , 非 公 经 济 发 展 迅 猛 , 市 场 主 体 达 到 1 2 . 8 8 万 户 。
","O O O O O O O B_T I_T I_T I_T I_T I_LOC I_LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_LOC I_LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"
,"“ 社 会 事 业 有 新 进 步 ” 、 “ 群 众 得 到 更 多 实 惠 ” 、 “ 生 态 环 境 保 持 良 好 ” , “ 社 会 持 续 和 谐 稳 定 ” 。 官 方 公 布 的 系 列 数 据 和 发 展 结 果 显 示 , 西 藏 教 育 、 医 疗 、 文 化 、 体 育 、 就 业 、 救 济 、 生 态 保 护 等 均 有 长 足 发 展 。 ( 完 )
","O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_LOC I_LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"
,"2 0 1 3 年 1 2 月 3 1 日 , 江 西 省 九 江 市 九 江 小 学 的 学 生 手 持 吉 祥 物 , 喜 气 洋 洋 地 迎 接 2 0 1 4 年 的 到 来 。 洪 显 智 摄 ( 新 华 社 发 )
","B_T I_T I_T I_T I_T I_T I_T I_T I_T I_T I_T O B_LOC I_LOC I_LOC I_LOC I_LOC I_LOC I_LOC I_LOC O O O O O O O O O O O O O O O O O O B_T I_T I_T I_T I_T O O O O B_PER I_PER I_PER O O B_ORG I_ORG I_ORG O O
"
,"1 2 月 3 1 日 , 李 娜 在 比 赛 中 庆 祝 得 分 。 当 日 , 在 第 二 届 W T A 深 圳 网 球 公 开 赛 女 子 单 打 第 一 轮 比 赛 中 , 中 国 选 手 李 娜 以 2 比 0 战 胜 俄 罗 斯 选 手 兹 沃 娜 列 娃 , 晋 级 下 一 轮 。 新 华 社 记 者 毛 思 倩 摄
","B_T I_T I_T I_T I_T I_T O B_PER I_PER O O O O O O O O O B_T I_T O O O O O O O O B_LOC I_LOC O O O O O O O O O O O O O O O O B_LOC I_LOC O O B_PER I_PER O O O O O O B_LOC I_LOC I_LOC O O B_PER I_PER I_PER I_PER I_PER O O O O O O O B_ORG I_ORG I_ORG O O B_PER I_PER I_PER O
"
,"中 新 网 1 月 1 日 电 据 中 央 气 象 台 消 息 , 今 天 是 2 0 1 4 年 元 旦 , 新 的 一 年 已 正 式 开 启 。 预 计 新 年 第 一 天 , 全 国 大 部 地 区 天 气 晴 好 , 气 温 暖 暖 , 适 宜 外 出 。 但 东 北 大 部 地 区 受 冷 空 气 影 响 气 温 有 所 下 降 , 部 分 地 区 还 将 伴 有 降 雪 ; 同 时 西 南 地 区 , 华 南 等 地 今 晨 有 轻 雾 , 四 川 、 重 庆 、 云 南 等 地 雾 气 较 重 , 局 地 能 见 度 不 足 5 0 0 米 。
","O O O B_T I_T I_T I_T O O O O O O O O O O B_T I_T O B_T I_T I_T I_T I_T I_T I_T O O O O O O O O O O O O O B_T I_T O O O O O O O O O O O O O O O O O O O O O O O O O O B_LOC I_LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_LOC I_LOC O O O B_LOC I_LOC O O B_T I_T O O O O B_LOC I_LOC O B_LOC I_LOC O B_LOC I_LOC O O O O O O O O O O O O O O O O O O O
"
,"受 冷 空 气 影 响 , 今 明 两 天 , 内 蒙 古 东 北 部 、 黑 龙 江 、 吉 林 中 东 部 等 地 将 有 小 到 中 雪 , 部 分 地 区 并 伴 有 4 ~ 5 级 偏 北 风 , 气 温 将 下 降 6 ~ 8 ℃ 。
","O O O O O O O O O O O O B_LOC I_LOC I_LOC O O O O B_LOC I_LOC I_LOC O B_LOC I_LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"
,"预 计 今 日 早 晨 到 上 午 , 西 南 地 区 东 部 和 南 部 、 华 南 中 西 部 、 江 南 西 部 等 地 的 部 分 地 区 有 轻 雾 , 其 中 , 四 川 盆 地 大 部 、 重 庆 西 部 、 云 南 中 南 部 、 广 西 西 部 、 贵 州 东 南 部 等 地 的 部 分 地 区 有 能 见 度 不 足 1 0 0 0 米 的 大 雾 , 局 部 地 区 有 能 见 度 不 足 5 0 0 米 的 浓 雾 。
","O O B_T I_T I_T I_T O B_T I_T O B_LOC I_LOC O O O O O O O O B_LOC I_LOC O O O O O O O O O O O O O O O O O O O O O O B_LOC I_LOC O O O O O B_LOC I_LOC O O O B_LOC I_LOC O O O O B_LOC I_LOC O O O B_LOC I_LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"
